ts,"Weather forecast for wind direction at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_direction | 128270","Weather forecast for the precipitation amount for the coming 1 hour at Bornholm | 9F7P/00/00/MET-Norway/forecast/precipitation_amount_acc | 128238","Weather forecast for the relativehumidity amount  at Bornholm | 9F7P/00/00/MET-Norway/forecast/relative_humidity_2m | 128254","Weather forecast for wind speed at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_speed | 128286","Weather forecast for the air temperature at Bornholm | 9F7P/00/00/MET-Norway/forecast/air_temperature_2m | 128190"
"2023-08-02 23:00:00",155.76573181,8.58984375,0.96743006,3.54815507,289.5057373
"2023-08-03 00:00:00",136.33601379,0,0.98022473,2.53913951,288.81512451
"2023-08-03 01:00:00",154.51576233,0.97412109,0.99096733,2.5587821,288.74661255
"2023-08-03 02:00:00",205.28135681,1.4453125,0.99647593,2.28040051,289.05410767
"2023-08-03 03:00:00",248.88305664,5.06640625,0.98508483,2.9466579,289.48641968
"2023-08-03 04:00:00",231.13285828,7.42480469,0.98587745,3.19474339,289.50222778
"2023-08-03 05:00:00",231.96098328,7.46484375,0.96419483,4.5493331,289.45306396
"2023-08-03 06:00:00",233.37512207,7.46582031,0.92748147,4.70957327,289.47735596
"2023-08-03 07:00:00",226.47668457,7.46582031,0.88497066,5.30254984,290.27557373
"2023-08-03 08:00:00",221.62507629,7.48144531,0.87261033,5.50351286,290.49380493
"2023-08-03 09:00:00",219.14077759,7.49804688,0.85910559,5.60377693,290.64440918
"2023-08-03 10:00:00",215.93009949,7.49902344,0.83691919,5.52139568,291.08721924
"2023-08-03 11:00:00",207.64125061,7.50390625,0.86220282,5.82223463,290.58151245
"2023-08-03 12:00:00",209.6098175,7.52929688,0.89587855,6.34290791,289.927948
"2023-08-03 13:00:00",209.22691345,8.22265625,0.96622139,5.89281893,288.94308472
"2023-08-03 14:00:00",217.32063293,8.52148438,0.96556532,6.64778614,288.81097412
"2023-08-03 15:00:00",231.37561035,9.13867188,0.97453779,6.63548613,288.65142822
"2023-08-03 16:00:00",232.66424561,9.22851562,0.94983417,5.83443069,288.97644043
"2023-08-03 17:00:00",233.80487061,9.26757812,0.94186938,5.73060846,289.10247803
"2023-08-03 18:00:00",234.06251526,9.4296875,0.9655056,4.84306431,289.07095337
"2023-08-03 19:00:00",237.34436035,9.55078125,0.97443247,4.72269058,289.09643555
"2023-08-03 20:00:00",238.25798035,9.59179688,0.97380728,4.60873985,289.15335083
"2023-08-03 21:00:00",242.89085388,9.61328125,0.97005391,4.81736517,289.30514526
"2023-08-03 22:00:00",245.20501709,9.63867188,0.97423506,4.41718578,289.37057495
"2023-08-03 23:00:00",240.22799683,9.64453125,0.97557807,4.41364145,289.4145813
"2023-08-04 00:00:00",275.45465088,0,0.97061241,2.05577493,289.48544312
"2023-08-04 01:00:00",270.75003052,0,0.98577994,1.56550026,288.81054688
"2023-08-04 02:00:00",286.81375122,0,0.98545903,1.87437057,288.36752319
"2023-08-04 03:00:00",277.71099854,0,0.97979796,1.56368041,287.72769165
"2023-08-04 04:00:00",269.12509155,0,0.98318565,1.54296172,287.7182312
"2023-08-04 05:00:00",264.91540527,0,0.94580841,1.80852306,289.13690186
"2023-08-04 06:00:00",266.53942871,0,0.87351179,2.84329891,290.72558594
"2023-08-04 07:00:00",267.82824707,0.00585938,0.83643186,3.31153774,291.18914795
"2023-08-04 08:00:00",270.96228027,0.03222656,0.8388114,4.17643595,290.77120972
"2023-08-04 09:00:00",271.49264526,0.03222656,0.7964524,4.48066235,290.88934326
"2023-08-04 10:00:00",263.962677,0.03320312,0.77121401,4.55089664,291.22164917
"2023-08-04 11:00:00",262.68771362,0.03320312,0.69963491,4.76918316,291.74606323
"2023-08-04 12:00:00",256.17272949,0.03125,0.68773288,4.89706087,292.07394409
"2023-08-04 13:00:00",256.17541504,0.03320312,0.67166519,4.92817593,292.25787354
"2023-08-04 14:00:00",252.9309082,0.03320312,0.68039322,4.85256338,292.1986084
"2023-08-04 15:00:00",252.35168457,0.03320312,0.71477139,4.86438513,291.80529785
"2023-08-04 16:00:00",250.84379578,0.03125,0.72864187,4.59717131,291.61080933
"2023-08-04 17:00:00",248.96902466,0.03320312,0.76234925,4.24301958,291.13293457
"2023-08-04 18:00:00",246.55487061,0.03125,0.81081176,4.10662937,290.54119873
"2023-08-04 19:00:00",251.57835388,0.03125,0.86115104,3.39260912,289.74853516
"2023-08-04 20:00:00",243.50143433,0.03125,0.91887558,2.62239552,289.12594604
"2023-08-04 21:00:00",240.82350159,0.03125,0.94975978,2.31363058,288.85464478
"2023-08-04 22:00:00",244.67759705,0.03125,0.96411872,1.89288259,288.50640869
"2023-08-04 23:00:00",247.76078796,0.03125,0.97551727,1.55813277,288.01541138
"2023-08-05 00:00:00",225.6494751,0,0.87750369,1.13319528,287.58850098
"2023-08-05 01:00:00",233.50845337,0,0.88387418,1.33095884,287.415802
"2023-08-05 02:00:00",216.15802002,0,0.901483,0.54647106,286.89233398
"2023-08-05 03:00:00",246.78167725,0,0.9024598,0.98391426,286.65856934
"2023-08-05 04:00:00",268.45327759,0,0.87182003,1.03281903,286.82116699
"2023-08-05 05:00:00",241.90644836,0,0.84120989,0.66842604,287.66705322
"2023-08-05 06:00:00",267.36819458,0,0.74599373,1.97191882,289.13897705
"2023-08-05 07:00:00",251.68019104,0,0.68919969,2.3907423,289.84973145
"2023-08-05 08:00:00",266.95327759,0,0.65697253,2.40411758,290.14715576
"2023-08-05 09:00:00",264.98519897,0,0.60884583,2.38149476,290.62359619
"2023-08-05 10:00:00",258.71893311,0,0.57524568,2.38761687,291.33770752
"2023-08-05 11:00:00",263.5329895,0,0.53683901,2.38662505,291.93948364
"2023-08-05 12:00:00",267.71875,0,0.52153397,1.97109425,292.34762573
"2023-08-05 13:00:00",261.14855957,0,0.53859323,1.99455202,292.21868896
"2023-08-05 14:00:00",261.32815552,0,0.56296152,1.77324235,292.01879883
"2023-08-05 15:00:00",77.44671631,0,0.57942605,1.20710814,291.64993286
"2023-08-05 16:00:00",70.51563263,0,0.60219288,1.97917664,290.96829224
"2023-08-05 17:00:00",87.35248566,0,0.61111969,1.37758768,290.65420532
"2023-08-05 18:00:00",106.38285065,0,0.65245664,1.35986042,289.92776489
"2023-08-05 19:00:00",81.97683716,0,0.7250585,0.1909211,288.71286011
"2023-08-05 20:00:00",345.01596069,0,0.76045918,0.51759762,287.83743286
"2023-08-05 21:00:00",359.21905518,0,0.78279823,0.71553683,287.27630615
"2023-08-05 22:00:00",16.86935806,0,0.8053509,0.8088944,286.91360474
"2023-08-05 23:00:00",11.73555183,0,0.83651799,0.86059636,286.74041748
"2023-08-06 00:00:00",27.62548828,0,0.87479508,0.73454255,285.90289307
"2023-08-06 01:00:00",36.57833099,0,0.88214976,1.00397325,285.98242188
"2023-08-06 02:00:00",45.14877701,0,0.86126041,1.07920527,286.70925903
"2023-08-06 03:00:00",36.1798172,0,0.83950895,1.29716384,287.4236145
"2023-08-06 04:00:00",36.98549271,0,0.84129459,1.86689138,287.99053955
"2023-08-06 05:00:00",34.66436005,0.01660156,0.85660619,2.69087219,288.63986206
"2023-08-06 06:00:00",35.4299736,0.07519531,0.81839728,3.06670475,288.78115845
"2023-08-06 07:00:00",30.62518501,0.43164062,0.90100771,2.84791183,288.16897583
"2023-08-06 08:00:00",17.71913528,0.87304688,0.94678307,2.42686868,287.27935791
"2023-08-06 09:00:00",16.64851189,1.67578125,0.94960517,2.83776569,287.26260376
"2023-08-06 10:00:00",352.71115112,2.88574219,0.94412661,3.8900516,286.45770264
"2023-08-06 11:00:00",357.38296509,4.73632812,0.95576859,5.45309401,286.31091309
"2023-08-06 12:00:00",356.46905518,7.09570312,0.95782828,6.2786026,286.5355835
"2023-08-06 13:00:00",349.50784302,11.015625,0.965137,6.82821083,286.32232666
"2023-08-06 14:00:00",341.734375,17.28125,0.96568632,8.48176289,285.97268677
"2023-08-06 15:00:00",335.6328125,25.1171875,0.96182591,8.05535221,285.80291748
"2023-08-06 16:00:00",334.38314819,27.96484375,0.94963425,8.29684258,285.30645752
"2023-08-06 17:00:00",338.2734375,32.59765625,0.95688272,8.86766911,285.6277771
"2023-08-06 18:00:00",324.21099854,33.64257812,0.95396876,7.09645844,285.84857178
"2023-08-06 19:00:00",328.04730225,35.33007812,0.95822644,7.15698862,285.76672363
"2023-08-06 20:00:00",325.6411438,35.89453125,0.95743334,7.24194145,285.35061646
"2023-08-06 21:00:00",327.00076294,36.06445312,0.95232224,7.04279041,285.27667236
"2023-08-06 22:00:00",321.64849854,36.18554688,0.94850802,6.21839046,285.21548462
"2023-08-06 23:00:00",319.11050415,36.35546875,0.96057785,5.64577341,285.03613281
"2023-08-07 00:00:00",316.20422363,0,0.99864912,5.4538765,286.32305908
"2023-08-07 01:00:00",313.80477905,0.11816406,0.99233186,6.06096458,286.08676147
"2023-08-07 02:00:00",309.38330078,0.26757812,0.99153852,4.92884731,285.76330566
"2023-08-07 03:00:00",303.93756104,0.51464844,0.98937166,6.03291178,285.53564453
"2023-08-07 04:00:00",303.5319519,0.64257812,0.98700619,6.50978422,285.62936401
"2023-08-07 05:00:00",305.93829346,0.72949219,0.98001742,6.23307228,286.07501221
"2023-08-07 06:00:00",295.71881104,0.97070312,0.97438681,5.27542782,286.44076538
"2023-08-07 07:00:00",284.21905518,1.26660156,0.97615623,5.52356863,286.49822998
"2023-08-07 08:00:00",281.77346802,1.59960938,0.96687835,6.42836189,286.81680298
"2023-08-07 09:00:00",278.14129639,2.046875,0.98149592,8.3025713,286.86920166
"2023-08-07 10:00:00",278.07922363,2.62109375,0.96512312,9.77022076,286.43374634
"2023-08-07 11:00:00",275.65667725,3.59960938,0.96019423,9.91899395,286.29870605
"2023-08-07 12:00:00",273.54730225,4.98632812,0.95203066,9.72226334,286.49502563
"2023-08-07 13:00:00",272.87515259,6.046875,0.94554555,9.44864464,286.60968018
"2023-08-07 14:00:00",269.89093018,8.22460938,0.94763619,8.98855209,286.72924805
"2023-08-07 15:00:00",270.98455811,9.58789062,0.94031215,8.89895725,286.92388916
"2023-08-07 16:00:00",267.89071655,10.03515625,0.92506874,9.06507015,287.18249512
"2023-08-07 17:00:00",269.86746216,10.3125,0.91743964,9.1673708,287.18933105
"2023-08-07 18:00:00",267.453125,11.02734375,0.93698639,9.02843952,286.85131836
"2023-08-07 19:00:00",264.39859009,12.02148438,0.93625426,8.67496109,286.70785522
"2023-08-07 20:00:00",267.36743164,12.98632812,0.92824376,8.46061897,286.57125854
"2023-08-07 21:00:00",267.66415405,14.27148438,0.92767942,8.68808174,286.42034912
"2023-08-07 22:00:00",262.17224121,14.95703125,0.92136157,9.05473995,286.24398804
"2023-08-07 23:00:00",260.73504639,16.25,0.92647386,8.91873455,286.14135742
"2023-08-08 00:00:00",259.77346802,0,0.85507894,8.94771767,286.06430054
"2023-08-08 01:00:00",256.60162354,0.09863281,0.83345783,9.11178589,285.85772705
"2023-08-08 02:00:00",259.11727905,0.10107422,0.81853473,9.05898476,286.13088989
"2023-08-08 03:00:00",261.74291992,0.10693359,0.79088622,9.07379532,286.10617065
"2023-08-08 04:00:00",262.00015259,0.10888672,0.76058984,8.68951702,285.92904663
"2023-08-08 05:00:00",260.60968018,0.109375,0.74025726,8.32340145,285.79614258
"2023-08-08 06:00:00",256.22689819,0.109375,0.71086842,8.43072891,286.08810425
"2023-08-08 07:00:00",253.79710388,0.109375,0.68611836,8.73241901,286.37927246
"2023-08-08 08:00:00",253.38305664,0.109375,0.68077731,8.97137165,286.39581299
"2023-08-08 09:00:00",248.18118286,0.109375,0.69763774,8.78774452,286.69500732
"2023-08-08 10:00:00",245.97729492,0.109375,0.66875225,8.81023407,288.18182373
"2023-08-08 11:00:00",243.35942078,0.11035156,0.72902405,8.97802258,288.40698242
"2023-08-08 12:00:00",240.36811829,0.11328125,0.77325892,8.35934544,287.89056396
"2023-08-08 13:00:00",234.0166626,0.11328125,0.82158327,8.48165131,288.19708252
"2023-08-08 14:00:00",232.36776733,0.11328125,0.83318001,8.38614655,287.9703064
"2023-08-08 15:00:00",223.65745544,0.11328125,0.84363246,8.22108555,287.59692383
"2023-08-08 16:00:00",232.71925354,0.11523438,0.86566645,7.84028816,287.44622803
"2023-08-08 17:00:00",232.53187561,0.11523438,0.85132372,7.07491541,286.97219849
"2023-08-08 18:00:00",237.54841614,0.11523438,0.83432567,6.66060877,286.91763306
"2023-08-08 19:00:00",236.40725708,0.11523438,0.68912363,5.06238365,286.13955688
"2023-08-08 20:00:00",239.47665405,0.11328125,0.80321372,5.45356607,286.23190308
"2023-08-08 21:00:00",242.57824707,0.11328125,0.78534496,5.8603096,286.43411255
"2023-08-08 22:00:00",247.63302612,0.11523438,0.80165637,5.49513483,286.00772095
"2023-08-08 23:00:00",247.93943787,0.11328125,0.80657089,5.27412701,285.82769775
"2023-08-09 00:00:00",250.92459106,0,0.84435272,4.64020729,285.73773193
"2023-08-09 01:00:00",250.19555664,0,0.8068465,4.98436165,285.8994751
"2023-08-09 02:00:00",245.79879761,0,0.7988131,4.91841221,286.00808716
"2023-08-09 03:00:00",235.21099854,0.07226562,0.88577998,5.92768335,285.94989014
"2023-08-09 04:00:00",237.29165649,0.11132812,0.88889283,5.3843627,285.68289185
"2023-08-09 05:00:00",228.81491089,0.11425781,0.89125776,5.87365484,285.68270874
"2023-08-09 06:00:00",234.35951233,3.73925781,0.95670247,6.39893723,284.98712158
"2023-08-09 07:00:00",226.337677,4.64160156,0.95216948,5.41906643,285.3989563
"2023-08-09 08:00:00",239.18255615,4.91894531,0.92380333,5.9663434,285.590271
"2023-08-09 09:00:00",228.66444397,8.43066406,0.93228686,5.98616028,285.78839111
"2023-08-09 10:00:00",244.23078918,10.36425781,0.96768665,4.99870634,285.46279907
"2023-08-09 11:00:00",249.72140503,10.81933594,0.87552309,5.6498518,286.09011841
"2023-08-09 12:00:00",250.57850647,11.45996094,0.95187759,4.14684534,285.65460205
"2023-08-09 13:00:00",247.65673828,12.68164062,0.95169437,3.92970157,285.39370728
"2023-08-09 14:00:00",247.84466553,12.79394531,0.89783084,3.20017314,285.94766235
"2023-08-09 15:00:00",251.04412842,12.80859375,0.84181583,3.8206346,286.40939331
"2023-08-09 16:00:00",249.33644104,12.80859375,0.84799588,4.21453381,286.61123657
"2023-08-09 17:00:00",254.83650208,12.80859375,0.82765615,4.16760874,286.62283325
"2023-08-09 18:00:00",244.63316345,12.80859375,0.839589,3.05155563,286.42712402
"2023-08-09 19:00:00",255.90208435,12.80859375,0.84605908,3.75617123,286.4822998
"2023-08-09 20:00:00",248.23440552,12.80859375,0.86813879,2.70122719,286.16564941
"2023-08-09 21:00:00",261.24282837,12.81054688,0.82307982,4.26228428,286.38473511
"2023-08-09 22:00:00",271.36013794,12.80859375,0.79251665,3.01116467,286.03112793
"2023-08-09 23:00:00",253.92979431,13.29882812,0.95912766,3.0212307,285.33944702
"2023-08-10 00:00:00",270.14175415,0,0.80022329,3.0661397,285.38870239
"2023-08-10 01:00:00",260.94613647,0,0.83805001,3.41337824,285.16882324
"2023-08-10 02:00:00",255.51721191,0,0.89304316,3.04256654,284.94580078
"2023-08-10 03:00:00",260.97784424,0,0.85263813,3.4368403,285.03387451
"2023-08-10 04:00:00",263.35162354,0,0.84958589,3.65917993,285.17224121
"2023-08-10 05:00:00",254.62644958,0.0078125,0.84131503,3.95898843,285.41339111
"2023-08-10 06:00:00",264.01638794,0,0.80368614,4.63166761,285.90621948
"2023-08-10 07:00:00",261.25802612,0.00512695,0.75873363,4.87659121,286.76998901
"2023-08-10 08:00:00",256.55831909,0.06787109,0.8405658,4.65790796,286.05914307
"2023-08-10 09:00:00",258.00045776,0,0.75709957,5.10382938,287.55047607
"2023-08-10 10:00:00",259.37280273,0.00024414,0.7021066,5.15559292,288.02456665
"2023-08-10 11:00:00",258.92553711,0.01879883,0.75917423,5.16492891,287.371521
"2023-08-10 12:00:00",247.42260742,0,0.69867319,5.37100601,288.31079102
"2023-08-10 13:00:00",243.94554138,0.00048828,0.71092606,5.51705837,288.0329895
"2023-08-10 14:00:00",249.36784363,0.00097656,0.69650644,5.58308887,288.23413086
"2023-08-10 15:00:00",255.69749451,0,0.66130441,4.72302771,288.11950684
"2023-08-10 16:00:00",246.76594543,0,0.70743203,4.14759541,287.96350098
"2023-08-10 17:00:00",246.57850647,0,0.72563612,3.93965006,287.65402222
"2023-08-10 18:00:00",232.46992493,0,0.78447473,4.01294374,286.88259888
"2023-08-10 19:00:00",239.65719604,0,0.80437231,2.48115611,286.2338562
"2023-08-10 20:00:00",237.00169373,0,0.86466014,1.9976542,285.69299316
"2023-08-10 21:00:00",223.383255,0,0.90508127,1.951195,285.02151489
"2023-08-10 22:00:00",237.3986969,0,0.95796871,1.58519566,284.17922974
"2023-08-10 23:00:00",223.25030518,0,0.971977,1.47058809,283.59286499
"2023-08-11 00:00:00",231.57865906,0,0.96294451,1.90237486,284.03118896
"2023-08-11 01:00:00",242.50045776,0,0.9606477,1.91219807,283.77575684
"2023-08-11 02:00:00",234.14126587,0,0.970909,1.69873917,283.43081665
"2023-08-11 03:00:00",227.47657776,0,0.96929157,1.82663882,283.44894409
"2023-08-11 04:00:00",232.82192993,0,0.96248591,1.82579792,283.73458862
"2023-08-11 05:00:00",215.43753052,0,0.93279231,1.55081701,285.11236572
"2023-08-11 06:00:00",237.0798645,0,0.85633004,2.66524148,287.34207153
"2023-08-11 07:00:00",237.96221924,0,0.76999515,3.02378273,288.58462524
"2023-08-11 08:00:00",235.46104431,0,0.71967113,3.33410096,289.20993042
"2023-08-11 09:00:00",235.10946655,0,0.67940271,3.65378785,289.67123413
"2023-08-11 10:00:00",228.74240112,0,0.64403242,3.463552,289.99890137
"2023-08-11 11:00:00",227.14068604,0,0.65973336,3.6983099,290.15118408
"2023-08-11 12:00:00",236.37521362,0,0.68246871,4.2701869,290.55078125
"2023-08-11 13:00:00",234.78182983,0,0.65170693,4.1302166,290.56262207
"2023-08-11 14:00:00",235.50009155,0,0.68829781,3.5738771,290.22140503
"2023-08-11 15:00:00",234.8359375,0,0.73103774,2.90639949,290.01779175
"2023-08-11 16:00:00",224.35980225,0,0.7402696,2.53685212,289.8843689
"2023-08-11 17:00:00",220.86720276,0,0.75418591,2.15760827,289.54342651
"2023-08-11 18:00:00",207.05487061,0,0.80144286,1.92248762,288.54187012
"2023-08-11 19:00:00",177.16529846,0,0.81610703,0.82859844,287.02334595
"2023-08-11 20:00:00",183.8394165,0,0.8627997,0.80004793,285.93289185
"2023-08-11 21:00:00",216.91520691,0,0.85964143,1.04823828,286.0760498
"2023-08-11 22:00:00",157.2194519,0,0.9081338,0.89893788,286.05776978
"2023-08-11 23:00:00",157.80528259,0,0.92565107,1.37339211,286.36825562
"2023-08-12 00:00:00",160.79776001,0,0.85369062,1.20003235,287.41772461
"2023-08-12 01:00:00",166.42980957,0,0.81618464,1.38715851,287.90637207
"2023-08-12 02:00:00",169.56335449,0,0.85950464,1.10803163,287.56921387
"2023-08-12 03:00:00",154.71214294,0,0.87125385,1.23007452,287.71142578
"2023-08-12 04:00:00",159.46124268,0,0.87081134,1.1322844,287.965271
"2023-08-12 05:00:00",163.83642578,0,0.84088868,1.67525887,289.01321411
"2023-08-12 06:00:00",93.53207397,0,0.80274081,1.55655241,290.28048706
"2023-08-12 07:00:00",149.50848389,0,0.71541405,2.52842069,292.50131226
"2023-08-12 08:00:00",164.4066925,0,0.6865747,2.87976336,293.15029907
"2023-08-12 09:00:00",197.58677673,0,0.6382345,2.82437515,294.14144897
"2023-08-12 10:00:00",171.90696716,0,0.58597279,2.77928543,295.46536255
"2023-08-12 11:00:00",172.98448181,0,0.57022542,2.90142941,295.9208374
"2023-08-12 12:00:00",182.99275208,0,0.59532613,4.09577751,295.37664795
"2023-08-12 13:00:00",155.98480225,0,0.62672871,3.5890615,295.68579102
"2023-08-12 14:00:00",141.91473389,0,0.64506966,3.52072811,295.48223877
"2023-08-12 15:00:00",138.74224854,0,0.67445815,3.33414412,294.66897583
"2023-08-12 16:00:00",135.50813293,0,0.65176857,3.82170439,295.20172119
"2023-08-12 17:00:00",141.62506104,0,0.69351673,3.55870295,293.84146118
"2023-08-12 18:00:00",162.67984009,0,0.78137767,2.81203079,292.62002563
"2023-08-12 19:00:00",136.56344604,0.68896484,0.94135171,1.81458426,290.99029541
"2023-08-12 20:00:00",142.63317871,0.68896484,0.89888644,2.31585121,291.53921509
"2023-08-12 21:00:00",173.75016785,0,0.88164324,3.84275317,291.8168335
"2023-08-12 22:00:00",192.07827759,0,0.92349839,2.51896477,291.16119385
"2023-08-12 23:00:00",205.89848328,0,0.91991317,3.79709363,291.80206299
"2023-08-13 00:00:00",211.39086914,0,0.99393356,3.15481925,290.67541504
"2023-08-13 01:00:00",250.69671631,0.00024414,0.99364436,2.84589791,290.30282593
"2023-08-13 02:00:00",282.26202393,0.00048828,0.96053308,3.91000223,289.12353516
"2023-08-13 03:00:00",290.92205811,0,0.98167491,3.28423405,288.5635376
"2023-08-13 04:00:00",294.96182251,0,0.99935997,2.91460228,288.29833984
"2023-08-13 05:00:00",279.68774414,0.00292969,1.00000048,3.09854937,288.10101318
"2023-08-13 06:00:00",260.62509155,0,0.99524677,2.76195812,288.78622437
"2023-08-13 07:00:00",264.06271362,0.00585938,0.96460611,2.29857159,289.3855896
"2023-08-13 08:00:00",258.90011597,0.03369141,0.94867545,2.96281743,289.25683594
"2023-08-13 09:00:00",247.06410217,0,0.86867291,3.35899472,290.67208862
"2023-08-13 10:00:00",252.89855957,0,0.82117176,3.65614557,291.14028931
"2023-08-13 11:00:00",257.45471191,0,0.80975771,3.44354558,291.83831787
"2023-08-13 12:00:00",250.36764526,0,0.7872355,4.36795759,291.92260742
"2023-08-13 13:00:00",240.01683044,0,0.71356577,3.75718904,292.15136719
"2023-08-13 14:00:00",233.60964966,0,0.74573147,2.94148374,291.76379395
"2023-08-13 15:00:00",239.46916199,0,0.74605221,2.04572678,292.07870483
"2023-08-13 16:00:00",229.00320435,0,0.75087428,1.75924277,292.09173584
"2023-08-13 17:00:00",217.19744873,0,0.77003974,1.82048655,291.41430664
"2023-08-13 18:00:00",204.32041931,0,0.83804882,2.08813381,290.16790771
"2023-08-13 19:00:00",176.74299622,0,0.85700071,1.40899026,289.08218384
"2023-08-13 20:00:00",175.30548096,0,0.8877933,1.32612145,288.51046753
"2023-08-13 21:00:00",213.0398407,0,0.85311049,1.86944997,288.14837646
"2023-08-13 22:00:00",160.80505371,0,0.86064881,1.51273704,288.56719971
"2023-08-13 23:00:00",168.43011475,0,0.88863337,1.37934303,288.85525513
"2023-08-14 00:00:00",153.95428467,0,0.89499652,1.59758961,288.46578979
"2023-08-14 01:00:00",168.58985901,0,0.95300293,1.16324496,287.88555908
"2023-08-14 02:00:00",188.05500793,0,0.9775393,0.61963284,287.48641968
"2023-08-14 03:00:00",122.62552643,0,0.97117668,0.35320702,287.60803223
"2023-08-14 04:00:00",159.73564148,0,0.96458495,0.51959485,287.68148804
"2023-08-14 05:00:00",144.96972656,0,0.92906904,0.653853,288.55691528
"2023-08-14 06:00:00",194.18196106,0,0.91258883,1.51848042,289.44088745
"2023-08-14 07:00:00",126.07038879,0.00024414,0.88002598,0.33228981,290.13574219
"2023-08-14 08:00:00",131.50061035,0,0.78752697,1.2409029,292.82772827
"2023-08-14 09:00:00",174.67259216,0,0.77869177,1.08025324,292.74060059
"2023-08-14 10:00:00",117.57887268,0,0.70810419,1.99855578,294.22653198
"2023-08-14 11:00:00",118.03948975,0,0.60403895,2.20125651,295.98550415
"2023-08-14 12:00:00",126.37503815,0,0.60817385,2.78044105,295.64138794
"2023-08-14 13:00:00",129.75854492,0,0.65024221,2.46440053,295.28286743
"2023-08-14 14:00:00",119.58616638,0,0.72403371,2.0924685,294.38796997
"2023-08-14 15:00:00",122.86013031,0,0.6933943,2.97672248,295.17095947
"2023-08-14 16:00:00",128.12532043,0,0.6858108,2.26240253,294.79885864
"2023-08-14 17:00:00",132.10328674,0,0.74904352,1.66797566,294.12744141
"2023-08-14 18:00:00",169.2502594,0,0.82559747,1.03754711,292.98342896
"2023-08-14 19:00:00",140.91438293,0,0.8878845,0.62407035,291.43307495
"2023-08-14 20:00:00",97.55525208,0,0.87781399,0.63647187,290.97009277
"2023-08-14 21:00:00",272.96115112,0,0.88342929,1.34630299,290.15246582
"2023-08-14 22:00:00",91.42310333,0,0.87401485,0.80020225,290.11599731
"2023-08-14 23:00:00",110.5240097,0,0.84221488,1.22280109,290.46914673
"2023-08-15 00:00:00",141.39974976,0,0.78722185,2.59182787,291.4732666
"2023-08-15 01:00:00",128.61740112,0.00195312,0.85912192,2.7017138,291.65670776
"2023-08-15 02:00:00",123.45344543,0.00195312,0.85347569,3.04892063,291.40335083
"2023-08-15 03:00:00",120.23446655,0,0.91414452,2.60009694,292.2744751
"2023-08-15 04:00:00",121.50117493,0,0.79006004,3.96832824,292.9770813
"2023-08-15 05:00:00",136.11764526,0,0.73799646,3.59671402,292.84082031
"2023-08-15 06:00:00",145.5791626,0,0.72252387,3.73815298,293.21014404
"2023-08-15 07:00:00",145.72119141,0,0.76453161,2.30492091,292.79452515
"2023-08-15 08:00:00",164.10171509,0,0.75421667,2.52996278,293.76010132
"2023-08-15 09:00:00",163.04693604,0,0.73375368,2.68169284,296.71359253
"2023-08-15 10:00:00",188.10180664,0,0.74313688,2.88736129,296.83215332
"2023-08-15 11:00:00",196.77677917,0,0.75636578,2.90190101,297.13256836
"2023-08-15 12:00:00",195.92218018,0,0.74202222,3.60389757,297.58129883
"2023-08-15 13:00:00",199.44688416,0,0.71737933,3.0065825,297.96432495
"2023-08-15 14:00:00",200.93753052,0,0.73784125,2.95336127,298.22259521
"2023-08-15 15:00:00",221.35180664,0,0.7850672,3.21607351,296.9770813
"2023-08-15 16:00:00",246.42236328,0,0.80967969,1.78123236,296.50268555
"2023-08-15 17:00:00",247.85173035,0,0.76115716,1.8177036,296.3576355
"2023-08-15 18:00:00",229.15663147,0,0.73839188,1.47393429,295.10662842
"2023-08-15 19:00:00",260.93804932,0,0.80719459,0.59998888,293.44210815
"2023-08-15 20:00:00",261.10162354,0,0.81667078,0.77151233,292.84860229
"2023-08-15 21:00:00",236.65644836,0,0.80142742,1.9749465,292.83435059
"2023-08-15 22:00:00",255.64855957,0,0.83919328,1.7725811,292.55447388
"2023-08-15 23:00:00",237.37530518,0.16796875,0.85913646,2.66643524,292.3555603
"2023-08-16 00:00:00",276.45370483,0,0.96690959,2.43432498,290.59503174
"2023-08-16 01:00:00",289.90643311,0.41992188,0.91213107,1.58328867,289.99243164
"2023-08-16 02:00:00",171.46894836,0.41992188,0.9641028,0.63250256,289.65298462
"2023-08-16 03:00:00",329.60217285,0,0.89600289,1.00144756,290.08792114
"2023-08-16 04:00:00",294.75811768,0.12988281,0.83383918,2.15302825,290.35473633
"2023-08-16 05:00:00",9.45359325,0.70800781,0.91809797,0.8003211,289.36883545
"2023-08-16 06:00:00",209.93757629,0,0.90393746,0.4686195,289.85272217
"2023-08-16 07:00:00",270.48449707,0,0.76714194,1.02906692,291.709198
"2023-08-16 08:00:00",239.21913147,0,0.7450006,1.59152472,292.72076416
"2023-08-16 09:00:00",269.73486328,0,0.68820673,3.13119078,292.84890747
"2023-08-16 10:00:00",276.48455811,0,0.74115396,3.06480646,292.61990356
"2023-08-16 11:00:00",274.02386475,0,0.71731931,3.15888095,292.7828064
"2023-08-16 12:00:00",265.94619751,0,0.64848667,3.30433989,293.1315918
"2023-08-16 13:00:00",268.88290405,0,0.64096397,3.34278512,292.56292725
"2023-08-16 14:00:00",271.15075684,0,0.6559177,3.1638298,292.33670044
"2023-08-16 15:00:00",246.92997742,0,0.64235276,3.86480522,292.40560913
